ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
3051,Sun Apr 28 15:52:22 IST 2024,Sun Apr 28 15:52:22 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,790,276,33
3052,Sun Apr 28 15:52:22 IST 2024,Sun Apr 28 15:52:22 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,414,276,36
3053,Sun Apr 28 15:52:22 IST 2024,Sun Apr 28 15:52:23 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,319,276,36
3054,Sun Apr 28 15:52:22 IST 2024,Sun Apr 28 15:52:23 IST 2024,POST,http://localhost:8000/booking,201,Created,637,273,234
3055,Sun Apr 28 15:52:22 IST 2024,Sun Apr 28 15:52:23 IST 2024,POST,http://localhost:8000/faculty,201,Created,639,273,204
3056,Sun Apr 28 15:52:22 IST 2024,Sun Apr 28 15:52:23 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,736,276,33
3057,Sun Apr 28 15:52:23 IST 2024,Sun Apr 28 15:52:23 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,415,276,36
3058,Sun Apr 28 15:52:23 IST 2024,Sun Apr 28 15:52:24 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,333,276,36
3059,Sun Apr 28 15:52:23 IST 2024,Sun Apr 28 15:52:24 IST 2024,POST,http://localhost:8000/faculty,201,Created,646,273,230
3060,Sun Apr 28 15:52:23 IST 2024,Sun Apr 28 15:52:24 IST 2024,POST,http://localhost:8000/booking,201,Created,651,274,260
3061,Sun Apr 28 15:52:23 IST 2024,Sun Apr 28 15:52:24 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,740,276,33
3062,Sun Apr 28 15:52:24 IST 2024,Sun Apr 28 15:52:24 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,405,276,36
3063,Sun Apr 28 15:52:24 IST 2024,Sun Apr 28 15:52:24 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,343,276,36
3064,Sun Apr 28 15:52:24 IST 2024,Sun Apr 28 15:52:24 IST 2024,POST,http://localhost:8000/faculty,201,Created,668,273,191
3065,Sun Apr 28 15:52:24 IST 2024,Sun Apr 28 15:52:24 IST 2024,POST,http://localhost:8000/booking,201,Created,671,273,221
3066,Sun Apr 28 15:52:24 IST 2024,Sun Apr 28 15:52:25 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,461,276,36
3067,Sun Apr 28 15:52:24 IST 2024,Sun Apr 28 15:52:25 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,806,276,33
3068,Sun Apr 28 15:52:24 IST 2024,Sun Apr 28 15:52:25 IST 2024,POST,http://localhost:8000/faculty,201,Created,663,273,199
3069,Sun Apr 28 15:52:25 IST 2024,Sun Apr 28 15:52:25 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,314,276,36
3070,Sun Apr 28 15:52:24 IST 2024,Sun Apr 28 15:52:25 IST 2024,POST,http://localhost:8000/booking,201,Created,696,273,229
3071,Sun Apr 28 15:52:25 IST 2024,Sun Apr 28 15:52:25 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,400,276,36
3073,Sun Apr 28 15:52:25 IST 2024,Sun Apr 28 15:52:25 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,718,276,33
3072,Sun Apr 28 15:52:25 IST 2024,Sun Apr 28 15:52:25 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,360,277,52
3074,Sun Apr 28 15:52:26 IST 2024,Sun Apr 28 15:52:26 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,453,277,52
3075,Sun Apr 28 15:52:26 IST 2024,Sun Apr 28 15:52:26 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,344,277,52
3076,Sun Apr 28 15:52:26 IST 2024,Sun Apr 28 15:52:27 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,370,277,52
3077,Sun Apr 28 15:52:27 IST 2024,Sun Apr 28 15:52:27 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,352,277,52
3078,Sun Apr 28 15:52:27 IST 2024,Sun Apr 28 15:52:27 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,362,277,52
3079,Sun Apr 28 15:52:27 IST 2024,Sun Apr 28 15:52:28 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,405,277,52
3080,Sun Apr 28 15:52:28 IST 2024,Sun Apr 28 15:52:28 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,411,277,52
3081,Sun Apr 28 15:52:28 IST 2024,Sun Apr 28 15:52:29 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,410,277,52
3082,Sun Apr 28 15:52:29 IST 2024,Sun Apr 28 15:52:29 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,366,277,52
3083,Sun Apr 28 15:52:29 IST 2024,Sun Apr 28 15:52:29 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,448,277,52
3084,Sun Apr 28 15:52:29 IST 2024,Sun Apr 28 15:52:30 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,407,277,52
3085,Sun Apr 28 15:52:30 IST 2024,Sun Apr 28 15:52:30 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,334,277,52
3086,Sun Apr 28 15:52:30 IST 2024,Sun Apr 28 15:52:30 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,304,277,52
3087,Sun Apr 28 15:52:30 IST 2024,Sun Apr 28 15:52:31 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,382,277,52
3088,Sun Apr 28 15:52:31 IST 2024,Sun Apr 28 15:52:31 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,355,277,52
3089,Sun Apr 28 15:52:31 IST 2024,Sun Apr 28 15:52:32 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,309,277,52
3090,Sun Apr 28 15:52:32 IST 2024,Sun Apr 28 15:52:32 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,314,277,52
3091,Sun Apr 28 15:52:32 IST 2024,Sun Apr 28 15:52:32 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,296,277,52
3092,Sun Apr 28 15:52:32 IST 2024,Sun Apr 28 15:52:32 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,309,277,52
3093,Sun Apr 28 15:52:32 IST 2024,Sun Apr 28 15:52:33 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,289,277,52
3094,Sun Apr 28 15:52:33 IST 2024,Sun Apr 28 15:52:33 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,367,277,52
3095,Sun Apr 28 15:52:33 IST 2024,Sun Apr 28 15:52:33 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,364,277,52
3096,Sun Apr 28 15:52:33 IST 2024,Sun Apr 28 15:52:34 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,557,277,52
3097,Sun Apr 28 15:52:34 IST 2024,Sun Apr 28 15:52:34 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,402,277,52
3098,Sun Apr 28 15:52:34 IST 2024,Sun Apr 28 15:52:35 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,347,277,52
3099,Sun Apr 28 15:52:35 IST 2024,Sun Apr 28 15:52:35 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,470,277,52
3100,Sun Apr 28 15:52:35 IST 2024,Sun Apr 28 15:52:36 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,325,277,52
3101,Sun Apr 28 15:52:36 IST 2024,Sun Apr 28 15:52:36 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,385,277,52
3102,Sun Apr 28 15:52:36 IST 2024,Sun Apr 28 15:52:36 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,332,277,52
3103,Sun Apr 28 15:52:36 IST 2024,Sun Apr 28 15:52:37 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,385,277,52
3104,Sun Apr 28 15:52:37 IST 2024,Sun Apr 28 15:52:37 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,359,277,52
3105,Sun Apr 28 15:52:37 IST 2024,Sun Apr 28 15:52:38 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,451,277,52
3106,Sun Apr 28 15:52:38 IST 2024,Sun Apr 28 15:52:38 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,338,277,52
3107,Sun Apr 28 15:52:38 IST 2024,Sun Apr 28 15:52:38 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,337,277,52
3108,Sun Apr 28 15:52:38 IST 2024,Sun Apr 28 15:52:39 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,306,277,52
3109,Sun Apr 28 15:52:39 IST 2024,Sun Apr 28 15:52:39 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,300,277,52
3110,Sun Apr 28 15:52:39 IST 2024,Sun Apr 28 15:52:39 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,452,277,52
3111,Sun Apr 28 15:52:39 IST 2024,Sun Apr 28 15:52:40 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,336,277,52
3112,Sun Apr 28 15:52:40 IST 2024,Sun Apr 28 15:52:40 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,383,277,52
3113,Sun Apr 28 15:52:40 IST 2024,Sun Apr 28 15:52:40 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,408,277,52
3114,Sun Apr 28 15:52:40 IST 2024,Sun Apr 28 15:52:41 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,401,277,52
3115,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:41 IST 2024,GET,http://localhost:8000,200,OK,9,260,36
3116,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:41 IST 2024,GET,http://localhost:8000/user,403,Forbidden,3,274,27
3117,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:41 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,407,277,52
3118,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:41 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,408,276,36
3119,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:41 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,403,274,32
3120,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,335,276,36
3121,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/timetable,201,Created,742,272,35
3122,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,339,274,32
3123,Sun Apr 28 15:52:41 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,346,277,52
3124,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,299,276,36
3125,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,297,274,32
3126,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,298,277,52
3127,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,312,276,36
3128,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,304,274,32
3129,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/timetable,201,Created,614,272,35
3130,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,306,277,52
3131,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,311,276,36
3132,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,311,274,32
3133,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:42 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,319,277,52
3134,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,290,274,32
3135,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,291,276,36
3136,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/timetable,201,Created,601,272,35
3137,Sun Apr 28 15:52:42 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,284,277,52
3138,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,378,277,52
3139,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,379,276,36
3140,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,380,274,32
3141,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,306,277,52
3142,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,307,276,36
3143,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,309,274,32
3144,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:43 IST 2024,POST,http://localhost:8000/timetable,201,Created,692,272,35
3145,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:44 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,409,277,52
3146,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:44 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,407,276,36
3147,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:44 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,406,274,32
3148,Sun Apr 28 15:52:43 IST 2024,Sun Apr 28 15:52:44 IST 2024,POST,http://localhost:8000/timetable,201,Created,708,272,35
3149,Sun Apr 28 15:52:44 IST 2024,Sun Apr 28 15:52:44 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,304,277,52
3150,Sun Apr 28 15:52:44 IST 2024,Sun Apr 28 15:52:44 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,306,274,32
3151,Sun Apr 28 15:52:44 IST 2024,Sun Apr 28 15:52:44 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,308,276,36
3152,Sun Apr 28 15:52:44 IST 2024,Sun Apr 28 15:52:45 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,411,274,32
3153,Sun Apr 28 15:52:44 IST 2024,Sun Apr 28 15:52:45 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,413,277,52
3154,Sun Apr 28 15:52:44 IST 2024,Sun Apr 28 15:52:45 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,410,276,36
3155,Sun Apr 28 15:52:44 IST 2024,Sun Apr 28 15:52:45 IST 2024,POST,http://localhost:8000/timetable,201,Created,715,272,35
3156,Sun Apr 28 15:52:45 IST 2024,Sun Apr 28 15:52:45 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,304,277,52
3157,Sun Apr 28 15:52:45 IST 2024,Sun Apr 28 15:52:45 IST 2024,POST,http://localhost:8000/faculty,400,Bad Request,304,276,36
3158,Sun Apr 28 15:52:45 IST 2024,Sun Apr 28 15:52:45 IST 2024,POST,http://localhost:8000/user/login,404,Not Found,305,274,32
3159,Sun Apr 28 15:52:45 IST 2024,Sun Apr 28 15:52:46 IST 2024,POST,http://localhost:8000/timetable,201,Created,821,272,35
3160,Sun Apr 28 15:52:45 IST 2024,Sun Apr 28 15:52:46 IST 2024,POST,http://localhost:8000/faculty,201,Created,818,273,247
3161,Sun Apr 28 15:52:45 IST 2024,Sun Apr 28 15:52:46 IST 2024,POST,http://localhost:8000/booking,201,Created,821,274,277
3162,Sun Apr 28 15:52:45 IST 2024,Sun Apr 28 15:52:46 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,937,276,33
3163,Sun Apr 28 15:52:46 IST 2024,Sun Apr 28 15:52:47 IST 2024,POST,http://localhost:8000/timetable,201,Created,915,272,35
3164,Sun Apr 28 15:52:46 IST 2024,Sun Apr 28 15:52:47 IST 2024,POST,http://localhost:8000/booking,201,Created,913,274,348
3165,Sun Apr 28 15:52:46 IST 2024,Sun Apr 28 15:52:47 IST 2024,POST,http://localhost:8000/faculty,201,Created,914,274,318
3166,Sun Apr 28 15:52:46 IST 2024,Sun Apr 28 15:52:47 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,812,276,33
3167,Sun Apr 28 15:52:47 IST 2024,Sun Apr 28 15:52:47 IST 2024,POST,http://localhost:8000/timetable,201,Created,835,272,35
3168,Sun Apr 28 15:52:47 IST 2024,Sun Apr 28 15:52:47 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,817,276,33
3169,Sun Apr 28 15:52:47 IST 2024,Sun Apr 28 15:52:47 IST 2024,POST,http://localhost:8000/booking,201,Created,835,274,286
3170,Sun Apr 28 15:52:47 IST 2024,Sun Apr 28 15:52:47 IST 2024,POST,http://localhost:8000/faculty,201,Created,835,274,256
3171,Sun Apr 28 15:52:47 IST 2024,Sun Apr 28 15:52:48 IST 2024,POST,http://localhost:8000/faculty,201,Created,798,273,255
3172,Sun Apr 28 15:52:47 IST 2024,Sun Apr 28 15:52:48 IST 2024,POST,http://localhost:8000/booking,201,Created,902,274,285
3173,Sun Apr 28 15:52:47 IST 2024,Sun Apr 28 15:52:48 IST 2024,POST,http://localhost:8000/timetable,201,Created,902,272,35
3174,Sun Apr 28 15:52:47 IST 2024,Sun Apr 28 15:52:48 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,918,276,33
3175,Sun Apr 28 15:52:48 IST 2024,Sun Apr 28 15:52:49 IST 2024,POST,http://localhost:8000/faculty,201,Created,817,273,252
3176,Sun Apr 28 15:52:48 IST 2024,Sun Apr 28 15:52:49 IST 2024,POST,http://localhost:8000/timetable,201,Created,717,272,35
3177,Sun Apr 28 15:52:48 IST 2024,Sun Apr 28 15:52:49 IST 2024,POST,http://localhost:8000/booking,201,Created,718,274,282
3178,Sun Apr 28 15:52:48 IST 2024,Sun Apr 28 15:52:49 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,817,276,33
3179,Sun Apr 28 15:52:49 IST 2024,Sun Apr 28 15:52:50 IST 2024,POST,http://localhost:8000/timetable,201,Created,846,272,35
3180,Sun Apr 28 15:52:49 IST 2024,Sun Apr 28 15:52:50 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,730,276,33
3181,Sun Apr 28 15:52:49 IST 2024,Sun Apr 28 15:52:50 IST 2024,POST,http://localhost:8000/faculty,201,Created,847,274,299
3182,Sun Apr 28 15:52:49 IST 2024,Sun Apr 28 15:52:50 IST 2024,POST,http://localhost:8000/booking,201,Created,845,274,329
3183,Sun Apr 28 15:52:50 IST 2024,Sun Apr 28 15:52:50 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,285,276,36
3184,Sun Apr 28 15:52:50 IST 2024,Sun Apr 28 15:52:51 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,518,276,36
3185,Sun Apr 28 15:52:50 IST 2024,Sun Apr 28 15:52:51 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,805,276,33
3186,Sun Apr 28 15:52:50 IST 2024,Sun Apr 28 15:52:51 IST 2024,POST,http://localhost:8000/faculty,201,Created,805,274,324
3187,Sun Apr 28 15:52:50 IST 2024,Sun Apr 28 15:52:51 IST 2024,POST,http://localhost:8000/booking,201,Created,805,274,354
3188,Sun Apr 28 15:52:51 IST 2024,Sun Apr 28 15:52:51 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,391,276,36
3189,Sun Apr 28 15:52:51 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,453,276,36
3190,Sun Apr 28 15:52:51 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,845,276,33
3191,Sun Apr 28 15:52:51 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/faculty,201,Created,845,273,235
3192,Sun Apr 28 15:52:51 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/booking,201,Created,845,274,265
3193,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,339,276,36
3194,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/faculty,201,Created,776,273,236
3195,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/booking,201,Created,776,274,266
3196,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,777,276,33
3197,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:52 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,436,276,36
3198,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:53 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,317,276,36
3199,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:53 IST 2024,POST,http://localhost:8000/booking,201,Created,806,273,214
3200,Sun Apr 28 15:52:53 IST 2024,Sun Apr 28 15:52:53 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,493,276,36
3201,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:53 IST 2024,POST,http://localhost:8000/faculty,201,Created,814,273,184
3202,Sun Apr 28 15:52:52 IST 2024,Sun Apr 28 15:52:53 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,816,276,33
3203,Sun Apr 28 15:52:53 IST 2024,Sun Apr 28 15:52:54 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,332,276,36
3204,Sun Apr 28 15:52:54 IST 2024,Sun Apr 28 15:52:54 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,410,276,36
3205,Sun Apr 28 15:52:53 IST 2024,Sun Apr 28 15:52:54 IST 2024,POST,http://localhost:8000/booking,201,Created,751,273,212
3206,Sun Apr 28 15:52:53 IST 2024,Sun Apr 28 15:52:54 IST 2024,POST,http://localhost:8000/faculty,201,Created,741,273,182
3207,Sun Apr 28 15:52:53 IST 2024,Sun Apr 28 15:52:54 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,741,276,33
3208,Sun Apr 28 15:52:54 IST 2024,Sun Apr 28 15:52:54 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,283,276,36
3209,Sun Apr 28 15:52:54 IST 2024,Sun Apr 28 15:52:55 IST 2024,POST,http://localhost:8000/booking,201,Created,648,273,219
3210,Sun Apr 28 15:52:54 IST 2024,Sun Apr 28 15:52:55 IST 2024,POST,http://localhost:8000/faculty,201,Created,648,273,189
3211,Sun Apr 28 15:52:54 IST 2024,Sun Apr 28 15:52:55 IST 2024,POST,http://localhost:8000/timetable,400,Bad Request,466,276,36
3212,Sun Apr 28 15:52:54 IST 2024,Sun Apr 28 15:52:55 IST 2024,POST,http://localhost:8000/user/login,400,Bad Request,752,276,33
3213,Sun Apr 28 15:52:55 IST 2024,Sun Apr 28 15:52:55 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,434,277,52
3214,Sun Apr 28 15:52:55 IST 2024,Sun Apr 28 15:52:55 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,342,277,52
3215,Sun Apr 28 15:52:55 IST 2024,Sun Apr 28 15:52:56 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,332,277,52
3216,Sun Apr 28 15:52:56 IST 2024,Sun Apr 28 15:52:56 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,312,277,52
3217,Sun Apr 28 15:52:56 IST 2024,Sun Apr 28 15:52:56 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,445,277,52
3218,Sun Apr 28 15:52:56 IST 2024,Sun Apr 28 15:52:57 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,336,277,52
3219,Sun Apr 28 15:52:57 IST 2024,Sun Apr 28 15:52:57 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,379,277,52
3220,Sun Apr 28 15:52:57 IST 2024,Sun Apr 28 15:52:58 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,340,277,52
3221,Sun Apr 28 15:52:58 IST 2024,Sun Apr 28 15:52:58 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,355,277,52
3222,Sun Apr 28 15:52:58 IST 2024,Sun Apr 28 15:52:58 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,432,277,52
3223,Sun Apr 28 15:52:58 IST 2024,Sun Apr 28 15:52:59 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,409,277,52
3224,Sun Apr 28 15:52:59 IST 2024,Sun Apr 28 15:52:59 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,409,277,52
3225,Sun Apr 28 15:52:59 IST 2024,Sun Apr 28 15:52:59 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,327,277,52
3226,Sun Apr 28 15:52:59 IST 2024,Sun Apr 28 15:53:00 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,480,277,52
3227,Sun Apr 28 15:53:00 IST 2024,Sun Apr 28 15:53:00 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,370,277,52
3228,Sun Apr 28 15:53:00 IST 2024,Sun Apr 28 15:53:01 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,445,277,52
3229,Sun Apr 28 15:53:01 IST 2024,Sun Apr 28 15:53:01 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,404,277,52
3230,Sun Apr 28 15:53:01 IST 2024,Sun Apr 28 15:53:02 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,411,277,52
3231,Sun Apr 28 15:53:02 IST 2024,Sun Apr 28 15:53:02 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,422,277,52
3232,Sun Apr 28 15:53:02 IST 2024,Sun Apr 28 15:53:02 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,391,277,52
3233,Sun Apr 28 15:53:02 IST 2024,Sun Apr 28 15:53:03 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,330,277,52
3234,Sun Apr 28 15:53:03 IST 2024,Sun Apr 28 15:53:03 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,288,277,52
3235,Sun Apr 28 15:53:03 IST 2024,Sun Apr 28 15:53:03 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,407,277,52
3236,Sun Apr 28 15:53:03 IST 2024,Sun Apr 28 15:53:04 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,402,277,52
3237,Sun Apr 28 15:53:04 IST 2024,Sun Apr 28 15:53:04 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,411,277,52
3238,Sun Apr 28 15:53:04 IST 2024,Sun Apr 28 15:53:05 IST 2024,POST,http://localhost:8000/booking,401,Unauthorized,363,277,52
